Discipline ,Product,Sub-Type,Sub-Sub-Type,VBIS Tag
Spas and Pools,Documents,Report,,SP-Doc-Re
Spas and Pools,Documents,Schedule,,SP-Doc-Sc
Spas and Pools,Documents,Software,,SP-Doc-So
Spas and Pools,Documents,Software,Operating System,SP-Doc-So-OS
Spas and Pools,Documents,Software,Firmware,SP-Doc-So-Fi
Spas and Pools,Documents,Software,Application,SP-Doc-So-Ap
Spas and Pools,Documents,Specification,,SP-Doc-Spec
Spas and Pools,Documents,Technical Literature,,SP-Doc-TL
Spas and Pools,Documents,Template,,SP-Doc-Te
Spas and Pools,Documents,Template,Document,SP-Doc-Te-Doc
Spas and Pools,Documents,Template,Drawing,SP-Doc-Te-Dr
Spas and Pools,Documents,Template,Model,SP-Doc-Te-Mo
Spas and Pools,Documents,Template,Presentation,SP-Doc-Te-Pr
Spas and Pools,Documents,Template,Spreadsheet,SP-Doc-Te-Sp
Spas and Pools,Documents,Test Results,,SP-Doc-TR
Spas and Pools,Documents,Warranty,,SP-Doc-Wa
Spas and Pools,Documents,Warranty,Certificate,SP-Doc-Wa-Ce
Spas and Pools,Documents,Warranty,Claim,SP-Doc-Wa-Cl
Spas and Pools,Documents,Warranty,Terms Conditions,SP-Doc-Wa-TC
Spas and Pools,Documents,Warranty,Warranty Record,SP-Doc-Wa-WR
Structure,,,,ST
Structure,Architectural Louvre,,,ST-AL
Structure,Architectural Louvre,Weather,,ST-AL-We
Structure,Architectural Louvre,Weather,Knock Down,ST-AL-We-KD
Structure,Architectural Louvre,Weather,Panel,ST-AL-We-Pa
Structure,Architectural Louvre,Weather,Vertical,ST-AL-We-Ve
Structure,Architectural Louvre,Weather,Horizontal,ST-AL-We-Ho
Structure,Architectural Louvre,Door,,ST-AL-Do
Structure,Architectural Louvre,Drainable,,ST-AL-Dr
Structure,Architectural Louvre,Closable,,ST-AL-Cl
Structure,Architectural Louvre,Sound Trap,,ST-AL-ST
Structure,Architectural Louvre,Penthouse,,ST-AL-Pe
Structure,Architectural Louvre,Drainable Closable,,ST-AL-DC
Structure,Balustrades,,,ST-Bal
Structure,Balustrades,Aluminium,,ST-Bal-Al
Structure,Balustrades,Steel,,ST-Bal-St
Structure,Balustrades,Iron,,ST-Bal-Ir
Structure,Balustrades,Stone,,ST-Bal-Sto
Structure,Balustrades,Marble,,ST-Bal-Ma
Structure,Balustrades,Granite,,ST-Bal-Gr
Structure,Balustrades,Concrete ,,ST-Bal-Co
Structure,Balustrades,Timber,,ST-Bal-Ti
Structure,Balustrades,Glass,,ST-Bal-Gl
Structure,Balustrades,Wire,,ST-Bal-Wi
Structure,Barrier,,,ST-Ba
Structure,Barrier,Acoustic,,ST-Ba-Ac
Structure,Barrier,Vehicle,,ST-Ba-Ve
Structure,Barrier,Vehicle,Concrete,ST-Ba-Ve-Co
Structure,Barrier,Vehicle,Polyvinyl chloride (PVC) Water,ST-Ba-Ve-PVC
Structure,Barrier,Vehicle,Armco,ST-Ba-Ve-Ar
Structure,Barrier,Vehicle,Wire Rope,ST-Ba-Ve-WR
Structure,Bumper Guard,,,ST-BG
Structure,Bumper Guard,Hardwood,,ST-BG-Ha
Structure,Bumper Guard,Bamboo,,ST-BG-Ba
Structure,Bumper Guard,Stainless Steel,,ST-BG-SS
Structure,Bumper Guard,Polyvinyl chloride (PVC),,ST-BG-PVC
Structure,Bumper Guard,Aluminium,,ST-BG-Al
Structure,Bumper Guard,Rubber,,ST-BG-Ru
Structure,Bumper Guard,Docking,,ST-BG-Do
Structure,Ceiling,,,ST-Ce
Structure,Ceiling,Architectural,,ST-Ce-Ar
Structure,Ceiling,Architectural,Gypsum,ST-Ce-Ar-Gy
Structure,Ceiling,Architectural,Metal ,ST-Ce-Ar-Me
Structure,Ceiling,Architectural,Plaster,ST-Ce-Ar-Pl
Structure,Ceiling,Architectural,Timber,ST-Ce-Ar-Ti
Structure,Ceiling,Coffered,,ST-Ce-Co
Structure,Ceiling,Exposed,,ST-Ce-Ex
Structure,Ceiling,Plaster (Fixed),,ST-Ce-Pl
Structure,Ceiling,Poly Vinyl Chloride (PVC),,ST-Ce-PVC
Structure,Ceiling,Suspended,,ST-Ce-Su
Structure,Ceiling,Suspended,Acoustic (tiles),ST-Ce-Su-Ac
Structure,Ceiling,Suspended,Gypsum (tiles),ST-Ce-Su-Gy
Structure,Ceiling,Suspended,Plaster,ST-Ce-Su-Pl
Structure,Ceiling,Suspended,Metal (tiles),ST-Ce-Su-Me
Structure,Ceiling,Ventilated,,ST-Ce-Ve
Structure,Ceiling Support,,,ST-CS
Structure,Ceiling Support,Suspended,,ST-CS-Su
Structure,Chimney,,,ST-Ch
Structure,Chimney,Concrete,,ST-Ch-Co
Structure,Chimney,Brick,,ST-Ch-Br
Structure,Chimney,Metal,,ST-Ch-Me
Structure,Doors Fire Rated,,,ST-DFR
Structure,Doors Fire Rated,Hinged,,ST-DFR-Hi
Structure,Doors Fire Rated,Hinged,Single Leaf,ST-DFR-Hi-SL
Structure,Doors Fire Rated,Hinged,Double Leaf,ST-DFR-Hi-DL
Structure,Doors Fire Rated,Shutter,,ST-DFR-Sh
Structure,Doors Fire Rated,Louvered,,ST-DFR-Lo
Structure,Doors Non Rated,,,ST-DNR
Structure,Doors Non Rated,Automatic,,ST-DNR-Au
Structure,Doors Non Rated,Automatic,Single Leaf,ST-DNR-Au-SL
Structure,Doors Non Rated,Automatic,Double Leaf,ST-DNR-Au-DL
Structure,Doors Non Rated,Hinged,,ST-DNR-Hi
Structure,Doors Non Rated,Hinged,Single Leaf,ST-DNR-Hi-SL
Structure,Doors Non Rated,Hinged,Double Leaf,ST-DNR-Hi-DL
Structure,Doors Non Rated,Hinged,Polyvinyl chloride (PVC),ST-DNR-Hi-PVC
Structure,Doors Non Rated,Bifold,,ST-DNR-Bi
Structure,Doors Non Rated,Revolving,,ST-DNR-Re
Structure,Doors Non Rated,Roller,,ST-DNR-Ro
Structure,Doors Non Rated,Roller,Manual,ST-DNR-Ro-Ma
Structure,Doors Non Rated,Roller,Motorised,ST-DNR-Ro-Mo
Structure,Doors Non Rated,High Speed,,ST-DNR-HS
Structure,Doors Non Rated,Panel,,ST-DNR-Pa
Structure,Doors Non Rated,Panel,Manual,ST-DNR-Pa-Ma
Structure,Doors Non Rated,Panel,Motorised,ST-DNR-Pa-Mo
Structure,Doors Non Rated,Sliding,,ST-DNR-Sl
Structure,Doors Non Rated,Sliding,Single Leaf,ST-DNR-Sl-SL
Structure,Doors Non Rated,Sliding,Double Leaf,ST-DNR-Sl-DL
Structure,Doors Non Rated,Security ,,ST-DNR-Se
Structure,Doors Non Rated,Security ,Screen,ST-DNR-Se-Sc
Structure,Doors Non Rated,Security ,Collapsible Steel Doors,ST-DNR-Se-CSD
Structure,Doors Non Rated,Swing,,ST-DNR-Sw
Structure,Doors Non Rated,Strip polyvinyl chloride (PVC),,ST-DNR-SPVC
Structure,Doors Non Rated,Strip polyvinyl chloride (PVC),Fixed,ST-DNR-SPVC-Fi
Structure,Doors Non Rated,Strip polyvinyl chloride (PVC),Roller,ST-DNR-SPVC-Ro
Structure,Doors Non Rated,Strip polyvinyl chloride (PVC),Removable,ST-DNR-SPVC-Re
Structure,Doors Non Rated,Shutter,,ST-DNR-Sh
Structure,Doors Non Rated,Shutter,Manual,ST-DNR-Sh-Ma
Structure,Doors Non Rated,Shutter,Motorised,ST-DNR-Sh-Mo
Structure,Doors Smoke Rated,,,ST-DSR
Structure,Doors Smoke Rated,Hinged,,ST-DSR-Hi
Structure,Doors Smoke Rated,Hinged,Single Leaf,ST-DSR-Hi-SL
Structure,Doors Smoke Rated,Hinged,Double Leaf,ST-DSR-Hi-DL
Structure,Doors Smoke Rated,Swing,,ST-DSR-Sw
Structure,Downpipe,,,ST-Do
Structure,Downpipe,ABS,,ST-Do-ABS
Structure,Downpipe,Polyvinyl chloride (PVC),,ST-Do-PVC
Structure,Downpipe,Copper,,ST-Do-Cu
Structure,Downpipe,Aluminium,,ST-Do-Al
Structure,Downpipe,Steel,,ST-Do-St
Structure,Downpipe,Stainless Steel,,ST-Do-SS
Structure,Eaves,,,ST-Ea
Structure,External Cladding,,,ST-EC
Structure,External Cladding,Aluminium,,ST-EC-Al
Structure,External Cladding,Aluminium,Cassette,ST-EC-Al-Ca
Structure,External Cladding,Aluminium Panels,,ST-EC-AP
Structure,External Cladding,Aluminium Panels,Insulating Sandwich,ST-EC-AP-IS
Structure,External Cladding,Aluminium Panels,Aluminium composite,ST-EC-AP-AC
Structure,External Cladding,Aluminium Core Panels,,ST-EC-ACP
Structure,External Cladding,Aluminium Core Panels,Aluminium faced,ST-EC-ACP-AF
Structure,External Cladding,Aluminium Core Panels,Ceramic faced,ST-EC-ACP-CF
Structure,External Cladding,Aluminium Core Panels,Copper alloy faced,ST-EC-ACP-CuAF
Structure,External Cladding,Aluminium Core Panels,Glass faced,ST-EC-ACP-GF
Structure,External Cladding,Aluminium Core Panels,Natural stone faced,ST-EC-ACP-NSF
Structure,External Cladding,Aluminium Core Panels,Platinum faced,ST-EC-ACP-PF
Structure,External Cladding,Aluminium Core Panels,Stainless steel faced,ST-EC-ACP-SSF
Structure,External Cladding,Aluminium Core Panels,Titanium faced,ST-EC-ACP-TF
Structure,External Cladding,Aluminium Core Panels,Zinc faced,ST-EC-ACP-ZF
Structure,External Cladding,Brick,,ST-EC-Br
Structure,External Cladding,Brick,Mud,ST-EC-Br-Mu
Structure,External Cladding,Brick,Single Layer,ST-EC-Br-SL
Structure,External Cladding,Brick,Double Layer,ST-EC-Br-DL
Structure,External Cladding,Carbon Steel,,ST-EC-CS
Structure,External Cladding,Cement,,ST-EC-Ce
Structure,External Cladding,Cement,Asbestos,ST-EC-Ce-As
Structure,External Cladding,Cement,Fibre,ST-EC-Ce-Fi
Structure,External Cladding,Ceramic panels,,ST-EC-CP
Structure,External Cladding,Compressed rock fibre panels,,ST-EC-CRFP
Structure,External Cladding,Concrete,,ST-EC-Co
Structure,External Cladding,Concrete,Cast,ST-EC-Co-Ca
Structure,External Cladding,Concrete,Monolithic precast,ST-EC-Co-MP
Structure,External Cladding,Concrete,Sandwich precast,ST-EC-Co-SP
Structure,External Cladding,Concrete,Self finished precast,ST-EC-Co-SFP
Structure,External Cladding,Hebel,,ST-EC-He
Structure,External Cladding,Polystyrene,,ST-EC-Po
Structure,External Cladding,Stone,,ST-EC-Sto
Structure,External Cladding,Stone,Composite,ST-EC-Sto-Co
Structure,External Cladding,Stone,Granite,ST-EC-Sto-Gr
Structure,External Cladding,Stone,Limestone,ST-EC-Sto-Li
Structure,External Cladding,Stone,Marble,ST-EC-Sto-Ma
Structure,External Cladding,Stone,Natural,ST-EC-Sto-Na
Structure,External Cladding,Stone,Reconstituted,ST-EC-Sto-Re
Structure,External Cladding,Stone,Sandstone,ST-EC-Sto-Sa
Structure,External Cladding,Stainless Steel,,ST-EC-SS
Structure,External Cladding,Stainless Steel,Cassette,ST-EC-SS-Ca
Structure,External Cladding,Stainless Steel,Insulating Sandwich,ST-EC-SS-IS
Structure,External Cladding,Terracotta panels,,ST-EC-TP
Structure,External Cladding,Timber,,ST-EC-Ti
Structure,External Cladding,Weatherboard,,ST-EC-We
Structure,External Cladding,Weathering steel cassette panels,,ST-EC-WSCP
Structure,External Cladding,Wood Resin panels,,ST-EC-WRP
Structure,External Cladding,Zinc,,ST-EC-Zi
Structure,External Cladding,Zinc,Pre Weathered cassette,ST-EC-Zi-PWC
Structure,Internal Cladding,,,ST-IC
Structure,Internal Cladding,Aluminium,,ST-IC-Al
Structure,Internal Cladding,Stainless Steel,,ST-IC-SS
Structure,Internal Cladding,Timber,,ST-IC-Ti
Structure,Internal Cladding,Polyvinyl chloride (PVC),,ST-IC-PVC
Structure,Internal Cladding,Plywood,,ST-IC-Pl
Structure,Internal Cladding,Stone,,ST-IC-Sto
Structure,Internal Cladding,Stone,Composite,ST-IC-Sto-Co
Structure,Internal Cladding,Stone,Granite,ST-IC-Sto-Gr
Structure,Internal Cladding,Stone,Limestone,ST-IC-Sto-Li
Structure,Internal Cladding,Stone,Marble,ST-IC-Sto-Ma
Structure,Internal Cladding,Stone,Natural,ST-IC-Sto-Na
Structure,Internal Cladding,Stone,Reconstituted,ST-IC-Sto-Re
Structure,Internal Cladding,Stone,Sandstone,ST-IC-Sto-Sa
Structure,Floor,,,ST-Fl
Structure,Floor,Concrete,,ST-Fl-Co
Structure,Floor,Timber,,ST-Fl-Ti
Structure,Floor,Raised Floor (Access Floor),,ST-Fl-RF
Structure,Floor,Raised Floor (Access Floor),Concrete,ST-Fl-RF-Co
Structure,Floor,Raised Floor (Access Floor),Steel,ST-Fl-RF-St
Structure,Floor,Raised Floor (Access Floor),Wood core,ST-Fl-RF-WC
Structure,Guard Rail,,,ST-GR
Structure,Guard Rail,Aluminium,,ST-GR-Al
Structure,Guard Rail,Steel,,ST-GR-St
Structure,Gutter,,,ST-Gu
Structure,Gutter,Plastic,,ST-Gu-Pl
Structure,Gutter,Copper,,ST-Gu-Cu
Structure,Gutter,Aluminium,,ST-Gu-Al
Structure,Gutter,Steel,,ST-Gu-St
Structure,Hand Rail,,,ST-HR
Structure,Hand Rail,Aluminium,,ST-HR-Al
Structure,Hand Rail,Steel,,ST-HR-St
Structure,Kick Plate,,,ST-KP
Structure,Kick Plate,Stainless Steel,,ST-KP-SS
Structure,Kick Plate,Vinyl,,ST-KP-Vi
Structure,Kick Plate,Timber,,ST-KP-Ti
Structure,Push Plate,,,ST-PP
Structure,Push Plate,Stainless Steel,,ST-PP-SS
Structure,Push Plate,Vinyl,,ST-PP-Vi
Structure,Roof,,,ST-Ro
Structure,Roof,Tiles,,ST-Ro-Ti
Structure,Roof,Tiles,Concrete,ST-Ro-Ti-Co
Structure,Roof,Tiles,Terracotta,ST-Ro-Ti-Te
Structure,Roof,Tiles,Slate,ST-Ro-Ti-Sl
Structure,Roof,Tiles,Solar,ST-Ro-Ti-So
Structure,Roof,Metal,,ST-Ro-Me
Structure,Roof,Metal,Galvanised Iron,ST-Ro-Me-GI
Structure,Roof,Metal,Coated Steel,ST-Ro-Me-CS
Structure,Roof,Metal,Copper,ST-Ro-Me-Cu
Structure,Roof,Metal,Tin,ST-Ro-Me-Ti
Structure,Roof,Plastic,,ST-Ro-Pl
Structure,Roof,Plastic,Polyester,ST-Ro-Pl-Po
Structure,Roof,Plastic,Polytetrafluoroethylene (PTFE),ST-Ro-Pl-PTFE
Structure,Roof,Shingle,,ST-Ro-Sh
Structure,Roof,Shingle,Wood,ST-Ro-Sh-Wo
Structure,Roof,Shingle,Asphalt,ST-Ro-Sh-As
Structure,Roof,Shingle,Fibre Cement (Asbestos),ST-Ro-Sh-FC
Structure,Roof,Shingle,Slate,ST-Ro-Sh-Sl
Structure,Roof,Slab,,ST-Ro-Sl
Structure,Roof,Slab,Stone,ST-Ro-Sl-Sto
Structure,Roof,Solar,,ST-Ro-So
Structure,Roof,Structural Fabric,,ST-Ro-SF
Structure,Roof,Structural Fabric,Fiberglass Teflon coated (PTFE),ST-Ro-SF-PTFE
Structure,Roof,Structural Fabric,Silicone-coated fibreglass (SiPE),ST-Ro-SF-SCF
Structure,Roof,Structural Fabric,Woven PTFE (ePTFE),ST-Ro-SF-WPTFE
Structure,Roof,Structural Fabric,Ethylene tetrafluoroethylene (ETFE),ST-Ro-SF-ETFE
Structure,Roof,Structural Fabric,Polyvinyl chloride (PVC),ST-Ro-SF-PVC
Structure,Roof,Structural Fabric,High-density Polyethylene (HDPE),ST-Ro-SF-HDPE
Structure,Roof,Timber Rafter,,ST-Ro-TR
Structure,Roof,Timber Rafter,Exposed Outdoor,ST-Ro-TR-EO
Structure,Roof,Timber Rafter,Covered Outdoor,ST-Ro-TR-CO
Structure,Roof,Timber Rafter,Covered Indoor,ST-Ro-TR-CI
Structure,Roof,Thatched,,ST-Ro-Th
Structure,Roof,Roof Membrane,,ST-Ro-RM
Structure,Roof,Roof Membrane,Thermoset Rubber,ST-Ro-RM-TR
Structure,Roof,Roof Membrane,Polyvinyl chloride (PVC),ST-Ro-RM-PVC
Structure,Roof,Roof Membrane,Modified Bitumen,ST-Ro-RM-MB
Structure,Roof Support,,,ST-RS
Structure,Roof Support,Post,,ST-RS-Po
Structure,Roof Support,Post,Timber,ST-RS-Po-Ti
Structure,Roof Support,Post,Metal,ST-RS-Po-Me
Structure,Roof Support,Post,Aluminum,ST-RS-Po-Al
Structure,Roof Support,Post,PVC,ST-RS-Po-Pv
Structure,Roof Support,Post,Brick,ST-RS-Po-Br
Structure,Roof Support,Post,Stone,ST-RS-Po-St
Structure,Service Access,,,ST-SA
Structure,Service Access,Access Hatch,,ST-SA-AH
Structure,Service Access,Access Hatch,Aluminium,ST-SA-AH-Al
Structure,Service Access,Access Hatch,Carbon steel,ST-SA-AH-CS
Structure,Service Access,Access Hatch,Ceiling,ST-SA-AH-Ce
Structure,Service Access,Access Hatch,Floor,ST-SA-AH-Fl
Structure,Service Access,Access Hatch,Manual trapdoors,ST-SA-AH-MT
Structure,Service Access,Access Hatch,Roof,ST-SA-AH-Ro
Structure,Service Access,Access Hatch,Self closing safety,ST-SA-AH-SCS
Structure,Service Access,Access Hatch,Self closing trapdoors,ST-SA-AH-SCT
Structure,Service Access,Access Hatch,Stainless steel,ST-SA-AH-SS
Structure,Service Access,Access Hatch,Wall,ST-SA-AH-Wa
Structure,Service Access,Ladder,,ST-SA-La
Structure,Service Access,Ladder,Pull Down,ST-SA-La-PD
Structure,Service Access,Ladder,Fixed,ST-SA-La-Fi
Structure,Service Access,Ladder,Rung,ST-SA-La-Ru
Structure,Service Access,Ladder,Caged,ST-SA-La-Ca
Structure,Service Access,Ladder,Vertical Line,ST-SA-La-VL
Structure,Signage,,,ST-Si
Structure,Signage,Internal,,ST-Si-In
Structure,Signage,Internal,Internal Lit,ST-Si-In-IL
Structure,Signage,Internal,External Lit,ST-Si-In-EL
Structure,Signage,Internal,Unlit,ST-Si-In-Un
Structure,Signage,External,,ST-Si-Ex
Structure,Signage,External,Internal Lit,ST-Si-Ex-IL
Structure,Signage,External,External Lit,ST-Si-Ex-EL
Structure,Signage,External,Unlit,ST-Si-Ex-Un
Structure,Signage,Tenant Directory,,ST-Si-TD
Structure,Signage,Tenant Directory,Engraved,ST-Si-TD-En
Structure,Signage,Tenant Directory,Digital,ST-Si-TD-Di
Structure,Signage,Tenant Directory,Internal Lit,ST-Si-TD-IL
Structure,Solar Shading,,,ST-SS
Structure,Solar Shading,Retractable Awning,,ST-SS-RAw
Structure,Solar Shading,Retractable Awning,Manual,ST-SS-RAw-Ma
Structure,Solar Shading,Retractable Awning,Automatic,ST-SS-RAw-Au
Structure,Solar Shading,Fixed Awning,,ST-SS-FAw
Structure,Solar Shading,Adjustable Louvre,,ST-SS-AL
Structure,Solar Shading,Adjustable Louvre,Manual,ST-SS-AL-Ma
Structure,Solar Shading,Adjustable Louvre,Automatic,ST-SS-AL-Au
Structure,Solar Shading,Fixed Louvre,,ST-SS-FL
Structure,Solar Shading,Adjustable Blinds,,ST-SS-AB
Structure,Solar Shading,Adjustable Blinds,Manual,ST-SS-AB-Ma
Structure,Solar Shading,Adjustable Blinds,Automatic,ST-SS-AB-Au
Structure,Solar Shading,Folding Arm,,ST-SS-FA
Structure,Solar Shading,Folding Arm,Manual,ST-SS-FA-Ma
Structure,Solar Shading,Folding Arm,Automatic,ST-SS-FA-Au
Structure,Solar Shading,Sun roof,,ST-SS-SR
Structure,Stairs,,,ST-St
Structure,Stairs,Timber,,ST-St-Ti
Structure,Stairs,Concrete,,ST-St-Co
Structure,Stairs,Metal,,ST-St-Me
Structure,Syphonic,,,ST-Sy
Structure,Syphonic,High-density polyethylene (HDPE),,ST-Sy-HDPE
Structure,Syphonic,Stainless Steel,,ST-Sy-SS
Structure,Walkway,,,ST-Wa
Structure,Walkway,Roof,,ST-Wa-Ro
Structure,Walkway,Roof,Metal,ST-Wa-Ro-Me
Structure,Walkway,Roof,Steel,ST-Wa-Ro-St
Structure,Walkway,Roof,Fibreglass,ST-Wa-Ro-Fi
Structure,Walkway,Internal,,ST-Wa-In
Structure,Walkway,Internal,Metal,ST-Wa-In-Me
Structure,Walkway,Internal,Steel,ST-Wa-In-St
Structure,Walkway,Internal,Fibreglass,ST-Wa-In-Fi
Structure,Window,,,ST-Wi
Structure,Window,Awning,,ST-Wi-Aw
Structure,Window,Awning,Single Glaze,ST-Wi-Aw-SG
Structure,Window,Awning,Double Glaze,ST-Wi-Aw-DG
Structure,Window,Awning,Triple Glaze,ST-Wi-Aw-TG
Structure,Window,Casement,,ST-Wi-Ca
Structure,Window,Casement,Single Glaze,ST-Wi-Ca-SG
Structure,Window,Casement,Double Glaze,ST-Wi-Ca-DG
Structure,Window,Casement,Triple Glaze,ST-Wi-Ca-TG
Structure,Window,Centre Pivot,,ST-Wi-CP
Structure,Window,Centre Pivot,Single Glaze,ST-Wi-CP-SG
Structure,Window,Centre Pivot,Double Glaze,ST-Wi-CP-DG
Structure,Window,Centre Pivot,Triple Glaze,ST-Wi-CP-TG
Structure,Window,Fixed,,ST-Wi-Fi
Structure,Window,Fixed,Single Glaze,ST-Wi-Fi-SG
Structure,Window,Fixed,Double Glaze,ST-Wi-Fi-DG
Structure,Window,Fixed,Triple Glaze,ST-Wi-Fi-TG
Structure,Window,Hopper,,ST-Wi-Ho
Structure,Window,Hopper,Single Glaze,ST-Wi-Ho-SG
Structure,Window,Hopper,Double Glaze,ST-Wi-Ho-DG
Structure,Window,Hopper,Triple Glaze,ST-Wi-Ho-TG
Structure,Window,Sliding,,ST-Wi-Sl
Structure,Window,Sliding,Single Glaze,ST-Wi-Sl-SG
Structure,Window,Sliding,Double Glaze,ST-Wi-Sl-DG
Structure,Window,Sliding,Triple Glaze,ST-Wi-Sl-TG
Structure,Window,Single Hung,,ST-Wi-SH
Structure,Window,Single Hung,Single Glaze,ST-Wi-SH-SG
Structure,Window,Single Hung,Double Glaze,ST-Wi-SH-DG
Structure,Window,Single Hung,Triple Glaze,ST-Wi-SH-TG
Structure,Window,Double Hung,,ST-Wi-DH
Structure,Window,Double Hung,Single Glaze,ST-Wi-DH-SG
Structure,Window,Double Hung,Double Glaze,ST-Wi-DH-DG
Structure,Window,Double Hung,Triple Glaze,ST-Wi-DH-TG
Structure,Window,Jalousie,,ST-Wi-Ja
Structure,Documents,,,ST-Doc
Structure,Documents,Advice Note,,ST-Doc-AN
Structure,Documents,Brief,,ST-Doc-Br
Structure,Documents,Brief,Client,ST-Doc-Br-Cl
Structure,Documents,Brief,Return,ST-Doc-Br-Re
Structure,Documents,Calculations,,ST-Doc-Calc
Structure,Documents,Certification,,ST-Doc-Ce
Structure,Documents,Contract,,ST-Doc-Co
Structure,Documents,Contract,Conditions,ST-Doc-Co-Co
Structure,Documents,Contract,Sub-contract,ST-Doc-Co-SC
Structure,Documents,Contract,Statement of Work,ST-Doc-Co-SOW
Structure,Documents,Contract,Return Brief,ST-Doc-Co-RB
Structure,Documents,Contract,Expression of Interest,ST-Doc-Co-EOI
Structure,Documents,Contract,Tender Submission,ST-Doc-Co-TS
Structure,Documents,Contract,Letter of Offer,ST-Doc-Co-LOO
Structure,Documents,Contract,Letter of Intent,ST-Doc-Co-LOI
Structure,Documents,Contract,Attachment,ST-Doc-Co-At
Structure,Documents,Contract,Addendum,ST-Doc-Co-Ad
Structure,Documents,Contract,Novation,ST-Doc-Co-No
Structure,Documents,Contract,Variation,ST-Doc-Co-Va
Structure,Documents,Drawing,,ST-Doc-Dr
Structure,Documents,Drawing,Cover Sheet,ST-Doc-Dr-CS
Structure,Documents,Drawing,Legend,ST-Doc-Dr-Le
Structure,Documents,Drawing,Plan,ST-Doc-Dr-Pl
Structure,Documents,Drawing,Elevations,ST-Doc-Dr-El
Structure,Documents,Drawing,Details,ST-Doc-Dr-De
Structure,Documents,Drawing,Schematic,ST-Doc-Dr-Sc
Structure,Documents,Letter,,ST-Doc-Le
Structure,Documents,Management System,,ST-Doc-MS
Structure,Documents,Management System,Plan,ST-Doc-MS-Pl
Structure,Documents,Management System,Policy,ST-Doc-MS-Po
Structure,Documents,Management System,Procedure,ST-Doc-MS-Pr
Structure,Documents,Management System,Guideline,ST-Doc-MS-Gu
Structure,Documents,Management System,Work Instruction,ST-Doc-MS-WI
Structure,Documents,Management System,Form,ST-Doc-MS-Fo
Structure,Documents,Management System,Template,ST-Doc-MS-Te
Structure,Documents,Management System,Register,ST-Doc-MS-Reg
Structure,Documents,Manual,,ST-Doc-Man
Structure,Documents,Manual,Manufacturer,ST-Doc-Man-Ma
Structure,Documents,Manual,O&M Manual,ST-Doc-Man-OM
Structure,Documents,Maintenance,,ST-Doc-Ma
Structure,Documents,Maintenance,Certificate,ST-Doc-Ma-Ce
Structure,Documents,Maintenance,Corrective Action Record,ST-Doc-Ma-CAR
Structure,Documents,Maintenance,Inspection Report,ST-Doc-Ma-IR
Structure,Documents,Maintenance,Operating Procedure,ST-Doc-Ma-OP
Structure,Documents,Maintenance,Preventative Maintenance Record,ST-Doc-Ma-PMR
Structure,Documents,Maintenance,Repair Recommendation,ST-Doc-Ma-RR
Structure,Documents,Maintenance,Switching Procedure,ST-Doc-Ma-SP
Structure,Documents,Media,,ST-Doc-Me
Structure,Documents,Media,Audio,ST-Doc-Me-Au
